date,ibved,cpi,oil_price,rate,exchange_rate,m2,us_cpi,PMI,unemployment,gdp
2010-10-01,1.46713437371308,1.96802354442416,82.5569368651336,6.75,29.9935450793606,17904.2872071587,1.17,NA,6.89509383563607,NA
2010-11-01,1.45903612421822,1.98398422888499,87.8584549222837,6.75,30.3186558318521,18319.0196024279,1.18,NA,6.67458636825337,NA
2010-12-01,1.46950034249122,2.00431075429234,96.0753339888293,6.75,30.013165546094,18653.802546776,1.18,NA,6.91182996483011,9934.94281647015
2011-01-01,1.49487140412929,2.03295676634905,100.486226597158,6.75,29.7148943234763,18945.2759682167,1.18,54.6,6.9945113108203,NA
2011-02-01,1.48923342912061,2.04400523346509,104.317006554353,6.75,29.4783416593597,19194.671366897,1.19,55.2,6.79457712122818,NA
2011-03-01,1.48336510432494,2.054664136094,115.444929161824,6.75,29.1730871615835,19496.939114215,1.19,55.1,6.55691951367478,10078.2773988691
2011-04-01,1.48355221443835,2.06548194951612,121.420332982081,6.75,29.0388394823331,19786.7884975551,1.2,55.4,6.88375514103393,NA
2011-05-01,1.49879610533248,2.07652799539429,110.697435546332,6.75,28.8020639039095,20027.4528774411,1.21,55.4,6.63072621640337,NA
2011-06-01,1.50399226940958,2.08374807708785,111.576077185634,6.75,28.717845233741,20178.617498103,1.21,53.8,6.41150457900333,10143.338183255
2011-07-01,1.53928855153545,2.0855132198275,114.444701450545,6.75,28.7761945328417,20563.9384386301,1.21,54.6,6.77351751950492,NA
2011-08-01,1.52426954386463,2.09136575031606,107.352713801256,6.75,29.210113736803,20931.0921202594,1.21,52.6,6.48525545407317,NA
2011-09-01,1.54592789860066,2.09641104917572,109.752103756954,6.5,29.8582908175951,21250.5718745991,1.22,52.3,6.36607779313589,10270.2980365951
2011-10-01,1.55900396284867,2.1079310265727,108.748918620437,6.5,30.3725663424301,21768.6907780893,1.22,52.5,6.5429224757584,NA
2011-11-01,1.5369771015197,2.11711779925169,111.74249276279,6.5,30.1698602843839,21954.3303098296,1.22,54.6,6.34893392546662,NA
2011-12-01,1.54382486895466,2.12434659030002,112.262045050859,6.437444907,30.631199325502,22388.0564443656,1.22,53.5,6.03998349646427,10443.4360457487
2012-01-01,1.52350543961022,2.11898965896721,114.525356436845,6.25,30.69708553313,22942.0144173462,1.22,54.4,6.11028365275241,NA
2012-02-01,1.51294758744628,2.12195840237299,120.466992081025,6.25,30.4179715186697,23182.5990400337,1.22,53.7,6.01411589479297,NA
2012-03-01,1.53091658705955,2.13253417812126,124.814812890579,6.25,30.3642392740736,23423.6427038867,1.23,53.6,6.11210807445481,10569.184879405
2012-04-01,1.53141205111084,2.14096390012209,118.231823203071,6.25,30.5163281517813,23707.2866801484,1.23,53.4,5.64097200757997,NA
2012-05-01,1.53980360618843,2.15288910363142,108.235497795444,6.25,31.0070941027534,23890.8598766273,1.23,54.5,5.59508448549679,NA
2012-06-01,1.53884095601474,2.17436697983283,94.387571503551,6.25,31.7510111628492,24049.9417466253,1.23,52.6,5.64884938535837,10693.2396058989
2012-07-01,1.52266456248913,2.20155185626568,99.4695538735292,6.25,31.6288289245982,24294.1394170696,1.23,52.6,5.61390646127189,NA
2012-08-01,1.54704570327137,2.21554373231131,111.058915139383,6.25,31.46840932906,24402.8835169234,1.23,53,5.51689477223784,NA
2012-09-01,1.54949855840671,2.23315957523575,112.570953301321,6.387427289,31.2787464976896,24497.9135636846,1.23,54.3,5.49493630195706,10750.4880929271
2012-10-01,1.53419164612792,2.24482345221032,110.187936433836,6.5,31.1084920781829,24796.3102032262,1.24,56.6,5.39786340989997,NA
2012-11-01,1.55277692416483,2.25231680194999,110.313761817057,6.5,31.2750076214968,25134.5496045607,1.24,56.2,5.42856228434905,NA
2012-12-01,1.5745930979832,2.26215951815824,112.971170416152,6.5,30.9881045596494,25277.8132898741,1.24,54.1,5.25180213469131,10810.1820792478
