date,ibved,cpi,oil_price,rate,exchange_rate,m2,us_cpi,PMI,unemployment,gdp
2006-11-01,0.006831140165181049,0.00646254958947412,0.027013150536554065,-0.03123024298663679,-0.005216913048794569,0.02418058161465164,0,NA,-0.022149224402732814,NA
2006-12-01,0.005441845192976746,0.0075348570148972005,0.1201077112812503,0,-0.010039031001884968,0.028018821940553273,0,NA,-7.03350321647811e-4,0.0062919436022639275
2007-01-01,0.002593023118083071,0.004951116851515058,-0.12884509124926669,-0.004407800909090986,0.002547583111074614,0.04141081421775028,0,NA,-0.019843511769968902,NA
2007-02-01,0.0021024089547008185,0.007386177238825509,0.021091640658722266,-0.04122847143934527,-0.008402728044275554,0.023096494077692542,0.00917431192660545,NA,-0.0074155002081773835,NA
2007-03-01,0.01065388852539595,0.005197626345233797,0.03545705041438407,0,-0.002962378128046339,0.030344180969192225,0,NA,-0.022410624747315144,0.007616131100803614
2007-04-01,0.006739338653080074,0.0063249619034357885,0.08716948999086149,0,-0.007077350680251504,0.04939829690814945,0.009090909090909038,NA,-0.015863920224755135,NA
2007-05-01,0.014806764489466717,0.007380056832406723,3.4558736457679373e-4,0,-0.004136812007317192,0.05994530700810663,0,NA,-0.02476409731073248,NA
2007-06-01,0.005578007827767628,0.011093959319318003,0.036208502280742794,-0.01907353809523804,-0.002380996847287209,0.06501403892823077,0,NA,-0.006254947402092315,0.006576031446456909
2007-07-01,0.0013279648427122481,0.010368714469538576,0.08874687261912628,-0.029100560166742673,-0.010104680604954064,-0.002285398726325827,0.009009009009008917,NA,-0.011303387023859246,NA
2007-08-01,-0.00527855133849453,0.0074112854088246305,-0.07464135318830933,0,-0.003814552615270639,0.025156990440066362,0,NA,-0.004625144798087066,NA
2007-09-01,2.0671613983846981e-4,0.011756131468753095,0.11673849971202621,0,-0.012899919564910323,0.02562953840062865,0,NA,-0.011659591477974574,0.009469808079302311
2007-10-01,0.016744772386986684,0.016985362955286742,0.05891798407516036,0,-0.011016887628159333,0.03357378143773837,0,NA,-0.026238638902290945,NA
2007-11-01,0.008586101709296967,0.012599875605972422,0.1384388836345587,0,-0.013430988315046188,0.013936170390538516,0.008928571428571175,NA,-0.0042871067225460635,NA
2007-12-01,0.008636001311332242,0.01108307500489003,0.020441778527807486,0,-5.122566567414832e-4,0.029876204288061148,0,NA,0.03470514591381879,0.008330385200679302
2008-01-01,0.024463868732766292,0.011464224302246695,-0.009203567276530933,0,-0.007172890324664394,0.01395059501580409,0.008849557522123908,NA,0.006711778094969922,NA
2008-02-01,-0.016812980812582756,0.00864759165425677,0.01785542929861772,0.015114381999999926,0.002765493944242081,0.02620490797171371,0,NA,0.04003263989732231,NA
2008-03-01,0.013743002991952524,0.011069292975844691,0.06800485961517877,-0.18728370454709997,-0.01030956650968129,0.01963098400967933,0,NA,-0.03998473189236895,0.008973484858870506
2008-04-01,0.01303937865612137,0.014870517724378418,0.06472565978814071,0.008650876848484756,0.001725542945876013,0.019842191445204493,0.00877192982456143,NA,-0.050191872675529936,NA
2008-05-01,0.008083201589020872,0.0143813666246555,0.11885749314543692,0.02146644984060031,0.006781932792906842,-0.002512487330051494,0,NA,-0.02745045233924881,NA
2008-06-01,-0.008729107740240272,0.011146300540915588,0.07792216675732111,0.02941176470588225,0.005537062077293875,0.021959148685392282,0,NA,0.05048380205603742,0.008119473233819008
2008-07-01,-0.007444110709010299,0.006902127301197325,0.0034816621717275176,0.02244345542857129,-7.592364540963681e-4,0.02450250149195199,0.01739130434782621,NA,0.02133055513625437,NA
2008-08-01,0.004901959315730453,0.009806425781676786,-0.14619806707239202,0.005993459208253782,0.017724465143925894,0.018181722017057256,0.008547008547008517,NA,0.04969127893602754,NA
2008-09-01,-0.010204173866494859,0.011564274384366247,-0.10460643245498036,-0.05275924355555561,0.02193815845240432,0.028084560432088068,0,NA,0.044030384823755986,0.008077847771346569
2008-10-01,-0.02789590850066559,0.010039685839718038,-0.30237120369016735,-0.06160193927316293,0.02357326649796443,-0.005246550649633863,0,NA,0.03535660531198381,NA
